employee_id,employee_name,department,job_level,contract_type,age,years_experience,monthly_salary,performance_score
2976,Camila García,TI,Junior,Medio tiempo,38,16,576.73,2.76
2977,Andrés López,Operaciones,Semi-Senior,Medio tiempo,35,26,967.13,3.55
2978,José Rodríguez,TI,Semi-Senior,Medio tiempo,28,5,1441.58,2.56
2979,María Castro,Marketing,Semi-Senior,Medio tiempo,54,17,1968.72,1.32
2980,Laura López,Finanzas,Junior,Medio tiempo,49,29,985.22,2.41
2981,Camila Mendoza,Operaciones,Junior,Contrato,29,13,1764.89,4.06
2982,Lucía Martínez,Finanzas,Semi-Senior,Contrato,25,12,2384.09,2.02
2983,Miguel Gómez,Finanzas,Semi-Senior,Contrato,24,13,658.84,1.67
2984,Jorge Gómez,Marketing,Senior,Contrato,31,32,400.0,4.81
2985,Fernando Rodríguez,Finanzas,Semi-Senior,Contrato,43,12,1596.74,1.45
2986,Diego García,Operaciones,Senior,Contrato,28,9,1190.57,1.85
2987,Ana Hernández,Marketing,Semi-Senior,Tiempo completo,51,9,1317.2,3.88
2988,Daniela Rodríguez,Marketing,Junior,Medio tiempo,22,21,1684.63,4.41
2989,Daniela Pérez,Recursos Humanos,Senior,Medio tiempo,24,21,1221.59,3.32
2990,Fernando Martínez,TI,Semi-Senior,Medio tiempo,45,9,1671.74,1.31
2991,Fernando López,Recursos Humanos,Semi-Senior,Contrato,53,32,979.91,3.98
2992,Camila Rodríguez,Operaciones,Junior,Tiempo completo,40,20,1024.93,3.03
2993,Juan Martínez,Recursos Humanos,Junior,Contrato,30,17,1674.61,4.64
2994,Paula López,Finanzas,Semi-Senior,Medio tiempo,56,19,626.78,2.56
2995,Natalia Vera,Recursos Humanos,Senior,Tiempo completo,55,9,915.78,4.59
2996,Lucía Martínez,Operaciones,Junior,Tiempo completo,53,0,950.85,4.85
2997,José Vera,Ventas,Senior,Tiempo completo,54,26,873.73,4.8
2998,Camila Martínez,TI,Semi-Senior,Tiempo completo,52,13,1456.14,2.1
2999,Laura Vera,Finanzas,Junior,Medio tiempo,47,29,1059.73,4.31
3000,Diego Gómez,Ventas,Semi-Senior,Tiempo completo,28,19,1082.6,3.04
3001,Miguel Mendoza,Operaciones,Junior,Contrato,41,7,919.4,2.58
3002,Juan García,Recursos Humanos,Junior,Contrato,52,17,1849.1,3.82
3003,Fernando López,Marketing,Semi-Senior,Medio tiempo,26,23,1152.05,2.08
3004,Camila Hernández,Finanzas,Senior,Tiempo completo,42,34,1629.11,1.61
3005,Ana Gómez,TI,Senior,Tiempo completo,53,9,783.61,4.21
3006,Camila Castro,Ventas,Junior,Tiempo completo,31,1,1717.78,2.7
3007,Ana Hernández,Finanzas,Junior,Medio tiempo,43,30,1347.65,1.99
3008,José López,Operaciones,Semi-Senior,Medio tiempo,29,14,1562.69,2.94
3009,Diego Vera,TI,Junior,Medio tiempo,53,25,1607.84,4.16
3010,Juan López,Marketing,Senior,Tiempo completo,30,26,1737.68,3.04
3011,Natalia García,Finanzas,Semi-Senior,Contrato,32,28,1204.15,4.01
3012,Valentina Rodríguez,TI,Semi-Senior,Tiempo completo,20,25,1104.54,4.13
3013,Fernando Martínez,Operaciones,Senior,Tiempo completo,58,14,764.12,2.44
3014,José Martínez,Marketing,Semi-Senior,Medio tiempo,21,22,400.0,2.5
3015,José Martínez,Marketing,Semi-Senior,Contrato,26,17,1213.13,1.16
3016,Daniela Gómez,Recursos Humanos,Semi-Senior,Contrato,58,16,1719.36,3.62
3017,Laura Mendoza,Marketing,Semi-Senior,Medio tiempo,52,16,1204.66,1.0
3018,Luis Rodríguez,Operaciones,Senior,Contrato,56,10,1124.91,3.49
3019,Andrés Mendoza,Operaciones,Semi-Senior,Tiempo completo,59,33,1474.11,1.4
3020,Pedro Mendoza,Recursos Humanos,Senior,Tiempo completo,58,28,1743.66,3.85
3021,Pedro Pérez,Marketing,Semi-Senior,Medio tiempo,52,15,1262.8,1.23
3022,María Pérez,Marketing,Semi-Senior,Medio tiempo,35,22,811.4,2.04
3023,María Gómez,Finanzas,Senior,Tiempo completo,59,4,558.35,4.68
3024,Fernando Gómez,TI,Senior,Contrato,50,0,890.72,1.76
3025,Valentina Pérez,Operaciones,Semi-Senior,Medio tiempo,53,25,923.44,3.61
3026,Natalia López,Finanzas,Junior,Contrato,20,2,1195.56,4.11
3027,Camila Gómez,Recursos Humanos,Senior,Tiempo completo,44,13,1209.75,2.45
3028,Luis Rodríguez,Marketing,Junior,Tiempo completo,35,32,662.44,1.03
3029,Juan Castro,TI,Semi-Senior,Tiempo completo,46,34,1309.54,2.14
3030,Pedro Rodríguez,Finanzas,Senior,Contrato,35,16,1033.61,1.92
3031,Daniela Mendoza,Recursos Humanos,Junior,Tiempo completo,47,1,1305.8,4.03
3032,Andrés Hernández,Operaciones,Junior,Medio tiempo,38,18,499.12,3.16
3033,Paula Hernández,Recursos Humanos,Semi-Senior,Medio tiempo,42,5,760.36,3.53
3034,Camila Gómez,TI,Junior,Contrato,31,1,914.15,4.56
3035,Pedro Martínez,Marketing,Junior,Tiempo completo,23,33,883.05,1.43
3036,Luis Rodríguez,TI,Semi-Senior,Tiempo completo,57,13,1124.26,3.71
3037,Laura Rodríguez,TI,Senior,Tiempo completo,47,1,1499.28,3.29
3038,María Mendoza,Marketing,Senior,Tiempo completo,38,1,1286.8,4.83
3039,Fernando Martínez,Finanzas,Junior,Tiempo completo,40,23,1254.2,4.64
3040,Pedro García,TI,Semi-Senior,Medio tiempo,52,22,1846.74,1.77
3041,Lucía Gómez,Finanzas,Senior,Contrato,48,21,1118.96,3.65
3042,Andrés Gómez,Ventas,Junior,Tiempo completo,44,16,1232.21,2.94
3043,Laura García,Finanzas,Senior,Medio tiempo,48,14,979.2,3.73
3044,Daniela Martínez,Finanzas,Junior,Contrato,40,13,1453.91,3.06
3045,Fernando López,Finanzas,Junior,Contrato,53,26,1555.09,4.68
3046,Pedro Pérez,Finanzas,Senior,Medio tiempo,29,13,1183.37,2.98
3047,Diego Martínez,Recursos Humanos,Semi-Senior,Contrato,43,26,1534.89,1.53
3048,Valentina López,Ventas,Junior,Tiempo completo,25,12,1003.05,1.49
3049,Lucía Pérez,Recursos Humanos,Semi-Senior,Contrato,58,10,1182.48,2.27
3050,María Castro,Ventas,Junior,Contrato,49,24,1631.22,1.38
3051,Miguel Vera,TI,Senior,Medio tiempo,46,18,400.0,3.59
3052,Jorge López,Finanzas,Semi-Senior,Tiempo completo,46,1,1611.12,1.93
3053,Ana Pérez,Operaciones,Senior,Medio tiempo,20,14,1352.56,2.88
3054,Laura Martínez,Recursos Humanos,Junior,Contrato,55,0,1986.91,4.0
3055,Carlos Hernández,Ventas,Senior,Contrato,38,9,1273.11,4.39
3056,Pedro García,Finanzas,Junior,Contrato,27,4,1118.8,2.0
3057,Fernando Rodríguez,TI,Senior,Tiempo completo,28,21,999.78,1.08
3058,Daniela García,TI,Junior,Contrato,37,8,1228.6,1.72
3059,Jorge Mendoza,Recursos Humanos,Senior,Contrato,37,19,2069.93,3.03
3060,Juan Hernández,TI,Senior,Contrato,48,12,1179.87,4.22
3061,Miguel Hernández,TI,Senior,Contrato,38,17,1853.9,1.76
3062,Pedro Vera,Recursos Humanos,Semi-Senior,Medio tiempo,30,32,1012.48,1.4
3063,Natalia Rodríguez,Finanzas,Junior,Medio tiempo,25,11,1336.68,3.44
3064,Carlos Gómez,Marketing,Semi-Senior,Contrato,47,27,1067.11,1.16
3065,Lucía Martínez,Finanzas,Semi-Senior,Tiempo completo,25,12,405.05,4.5
3066,Sofía Pérez,Operaciones,Junior,Tiempo completo,38,14,1167.68,4.18
3067,Natalia Castro,TI,Senior,Tiempo completo,31,21,1004.32,2.65
3068,Luis Martínez,TI,Senior,Contrato,49,18,1352.17,3.97
3069,Valentina Castro,Marketing,Junior,Contrato,44,34,1272.61,2.31
3070,Juan Martínez,Ventas,Senior,Tiempo completo,43,21,924.67,3.54
3071,María Mendoza,Operaciones,Semi-Senior,Contrato,55,1,825.79,4.0
3072,Jorge Gómez,Finanzas,Junior,Tiempo completo,29,2,1025.2,3.96
3073,Lucía Rodríguez,Finanzas,Junior,Tiempo completo,48,21,1023.41,1.76
3074,Diego López,Ventas,Semi-Senior,Contrato,30,24,2170.6,4.17
3075,Andrés Martínez,Recursos Humanos,Junior,Contrato,31,26,1037.31,4.19
3076,Paula Mendoza,Ventas,Senior,Tiempo completo,38,9,1294.92,3.86
3077,Lucía López,Finanzas,Senior,Medio tiempo,50,8,914.33,2.55
3078,Laura Martínez,Operaciones,Junior,Contrato,34,32,1283.79,4.0
3079,Carlos Pérez,TI,Semi-Senior,Medio tiempo,23,5,1192.65,1.93
3080,Fernando López,Finanzas,Semi-Senior,Medio tiempo,23,34,912.01,3.42
3081,Paula Vera,Finanzas,Semi-Senior,Contrato,51,4,1390.27,3.06
3082,Carlos Pérez,Operaciones,Senior,Medio tiempo,58,2,1229.35,2.19
3083,Ana Gómez,Marketing,Semi-Senior,Contrato,32,33,1179.52,4.56
3084,Laura García,TI,Semi-Senior,Contrato,33,14,1278.46,4.37
3085,Luis Castro,Finanzas,Senior,Contrato,37,21,1666.71,2.83
3086,María Rodríguez,Ventas,Junior,Tiempo completo,40,10,1019.39,4.29
3087,Miguel Mendoza,Finanzas,Senior,Contrato,44,30,1255.19,1.94
3088,José López,TI,Semi-Senior,Tiempo completo,46,14,1219.59,4.81
3089,Laura Rodríguez,Marketing,Senior,Medio tiempo,59,27,789.53,1.18
3090,Paula Gómez,Marketing,Senior,Tiempo completo,20,22,1499.15,1.0
3091,Carlos Gómez,Ventas,Junior,Tiempo completo,22,9,1046.11,1.12
3092,José Hernández,Operaciones,Junior,Tiempo completo,52,18,687.22,3.17
3093,Natalia Castro,Finanzas,Senior,Contrato,49,4,979.84,4.68
3094,Miguel Mendoza,Finanzas,Semi-Senior,Tiempo completo,44,11,1123.35,2.14
3095,Paula Vera,Finanzas,Junior,Tiempo completo,22,11,1784.44,3.44
3096,Carlos Pérez,Marketing,Junior,Tiempo completo,51,28,1034.17,4.54
3097,Paula Hernández,Ventas,Semi-Senior,Contrato,39,6,1023.59,1.7
3098,Luis García,TI,Semi-Senior,Medio tiempo,47,14,1707.4,4.7
3099,Sofía Vera,Marketing,Junior,Medio tiempo,23,9,1145.3,4.99
3100,Ana Vera,Marketing,Junior,Contrato,27,17,1370.85,2.95
3101,María Vera,Marketing,Junior,Tiempo completo,47,24,1615.87,4.05
3102,Miguel Gómez,Operaciones,Junior,Medio tiempo,53,21,1012.55,4.11
3103,Sofía Martínez,Ventas,Semi-Senior,Tiempo completo,29,7,1623.24,2.33
3104,Luis Castro,TI,Senior,Contrato,42,34,1486.33,1.25
3105,Pedro Pérez,TI,Semi-Senior,Tiempo completo,33,14,1442.3,2.37
3106,Diego Mendoza,Marketing,Junior,Contrato,46,32,1660.08,3.92
3107,Ana Hernández,Operaciones,Semi-Senior,Medio tiempo,54,20,982.67,3.21
3108,Lucía Martínez,Operaciones,Senior,Tiempo completo,34,16,651.44,2.56
3109,Fernando Rodríguez,Recursos Humanos,Junior,Contrato,47,10,1219.73,4.69
3110,Valentina Gómez,Recursos Humanos,Semi-Senior,Contrato,29,25,1549.0,3.01
3111,Fernando Vera,Operaciones,Senior,Tiempo completo,56,33,565.5,2.12
3112,Luis Vera,Ventas,Senior,Medio tiempo,34,14,1930.67,4.95
3113,Valentina García,TI,Senior,Tiempo completo,32,18,1302.57,1.44
3114,Daniela Pérez,Recursos Humanos,Junior,Medio tiempo,23,1,1249.37,1.06
3115,Lucía García,Operaciones,Junior,Tiempo completo,37,18,1669.09,4.85
3116,Paula Rodríguez,Recursos Humanos,Semi-Senior,Tiempo completo,30,33,1820.27,1.71
3117,Camila Gómez,Finanzas,Semi-Senior,Medio tiempo,24,27,400.0,2.96
3118,Juan López,Ventas,Junior,Tiempo completo,35,17,998.63,3.12
3119,Pedro Gómez,Recursos Humanos,Semi-Senior,Medio tiempo,35,33,1061.6,3.92
3120,Luis Mendoza,Recursos Humanos,Senior,Medio tiempo,57,20,986.25,2.6
3121,Pedro Rodríguez,Finanzas,Senior,Contrato,20,8,1893.29,3.14
3122,Ana Hernández,TI,Senior,Tiempo completo,44,27,990.86,3.3
3123,Sofía Gómez,Recursos Humanos,Semi-Senior,Tiempo completo,55,17,1486.4,2.29
3124,Camila Pérez,Ventas,Senior,Contrato,48,3,822.74,1.23
3125,Luis Martínez,Recursos Humanos,Senior,Medio tiempo,48,32,400.0,3.76
3126,José Gómez,TI,Semi-Senior,Contrato,44,31,965.85,4.55
3127,Natalia Pérez,TI,Senior,Tiempo completo,57,26,729.0,3.7
3128,Pedro Gómez,Recursos Humanos,Semi-Senior,Medio tiempo,57,29,931.32,2.9
3129,Luis Gómez,TI,Senior,Medio tiempo,32,17,1078.63,2.51
3130,Pedro Martínez,Recursos Humanos,Semi-Senior,Tiempo completo,52,29,1366.63,3.25
3131,Paula Castro,Finanzas,Semi-Senior,Tiempo completo,31,22,1270.89,4.4
3132,Diego Gómez,Finanzas,Senior,Tiempo completo,43,6,1536.78,1.53
3133,Ana Castro,Operaciones,Semi-Senior,Medio tiempo,23,9,1234.6,1.09
3134,Miguel López,Marketing,Senior,Medio tiempo,45,11,944.36,4.19
3135,Juan Castro,Recursos Humanos,Semi-Senior,Tiempo completo,29,5,931.22,2.41
3136,Camila López,Marketing,Semi-Senior,Contrato,51,3,1522.22,3.85
3137,Miguel Hernández,Operaciones,Semi-Senior,Medio tiempo,44,2,839.06,2.21
3138,Andrés Castro,Recursos Humanos,Junior,Tiempo completo,29,15,1488.4,3.82
3139,Laura Gómez,Recursos Humanos,Senior,Tiempo completo,59,20,716.59,1.71
3140,Sofía Martínez,TI,Semi-Senior,Contrato,55,15,1289.28,4.33
3141,Pedro Pérez,TI,Semi-Senior,Tiempo completo,25,20,622.88,1.94
3142,Ana Vera,Operaciones,Junior,Contrato,26,23,1396.16,4.59
3143,Luis Hernández,Finanzas,Semi-Senior,Medio tiempo,54,8,1221.15,3.01
3144,Andrés López,TI,Junior,Contrato,45,29,915.29,4.13
3145,Andrés López,Operaciones,Semi-Senior,Medio tiempo,29,17,1399.28,4.59
3146,Daniela Rodríguez,TI,Junior,Contrato,28,16,1390.76,4.47
3147,Laura García,Operaciones,Senior,Contrato,47,12,1162.03,3.85
3148,Sofía Rodríguez,Ventas,Junior,Contrato,32,30,1712.98,4.31
3149,María Vera,Marketing,Semi-Senior,Medio tiempo,27,26,630.78,4.25
3150,Laura Rodríguez,Finanzas,Semi-Senior,Contrato,24,1,846.7,3.21
3151,Ana Pérez,Finanzas,Senior,Contrato,38,15,805.59,4.93
3152,Juan Rodríguez,Operaciones,Junior,Tiempo completo,32,21,952.0,1.53
3153,Daniela Gómez,Ventas,Semi-Senior,Contrato,24,32,1553.83,1.82
3154,Camila Vera,Ventas,Senior,Medio tiempo,41,17,1145.1,3.94
3155,Laura Castro,Recursos Humanos,Senior,Medio tiempo,32,16,870.4,3.39
3156,Camila Gómez,Marketing,Junior,Medio tiempo,52,25,1038.86,2.22
3157,Luis Mendoza,Marketing,Semi-Senior,Tiempo completo,27,17,584.76,1.82
3158,Jorge Martínez,Ventas,Senior,Tiempo completo,39,3,547.51,4.99
3159,Lucía Martínez,Recursos Humanos,Junior,Contrato,52,8,1244.21,3.9
3160,José Martínez,Marketing,Senior,Contrato,53,7,1261.47,2.46
3161,Jorge Pérez,Recursos Humanos,Semi-Senior,Medio tiempo,40,24,916.91,2.54
3162,Pedro López,Finanzas,Junior,Contrato,58,15,1328.15,2.04
3163,Sofía García,Marketing,Semi-Senior,Medio tiempo,56,2,1693.29,4.25
3164,Paula García,Operaciones,Senior,Medio tiempo,29,10,1297.11,1.47
3165,Natalia Rodríguez,Finanzas,Semi-Senior,Contrato,51,26,1700.31,3.82
3166,Miguel Pérez,Finanzas,Junior,Medio tiempo,46,13,953.43,4.64
3167,Juan López,Operaciones,Junior,Medio tiempo,42,18,1612.39,1.27
3168,Diego Mendoza,TI,Semi-Senior,Medio tiempo,58,12,1286.07,2.06
3169,Jorge López,TI,Senior,Tiempo completo,58,0,1231.22,4.47
3170,Pedro García,Recursos Humanos,Semi-Senior,Contrato,22,31,1125.76,3.26
3171,Sofía Gómez,Finanzas,Senior,Tiempo completo,47,28,1042.54,2.7
3172,Fernando Hernández,Recursos Humanos,Senior,Contrato,37,15,1137.25,4.75
3173,Paula López,Marketing,Semi-Senior,Medio tiempo,41,0,1277.88,4.86
3174,Pedro Gómez,Finanzas,Junior,Contrato,23,34,821.64,1.68
3175,Paula Vera,Finanzas,Senior,Contrato,26,27,1624.51,1.76
3176,María López,Operaciones,Junior,Contrato,20,13,1694.99,4.99
3177,José Mendoza,Marketing,Senior,Contrato,29,19,569.35,3.47
3178,Paula Rodríguez,Finanzas,Senior,Medio tiempo,48,32,1174.31,2.42
3179,Fernando Mendoza,Ventas,Junior,Medio tiempo,26,23,1215.14,1.33
3180,Carlos Castro,Ventas,Semi-Senior,Contrato,20,17,842.54,2.87
3181,Paula Gómez,TI,Senior,Tiempo completo,32,29,977.14,4.78
3182,Luis Rodríguez,Operaciones,Semi-Senior,Contrato,58,5,1214.02,1.97
3183,Camila Hernández,Ventas,Junior,Tiempo completo,44,6,1691.97,1.78
3184,Daniela Castro,Operaciones,Semi-Senior,Tiempo completo,37,11,1928.64,2.49
3185,Fernando Castro,Operaciones,Semi-Senior,Tiempo completo,22,14,1357.24,3.7
3186,José García,Recursos Humanos,Semi-Senior,Tiempo completo,53,6,1684.5,2.46
3187,Camila Castro,Recursos Humanos,Junior,Medio tiempo,24,0,1317.21,4.96
3188,Paula Gómez,Operaciones,Junior,Medio tiempo,51,17,1268.48,3.37
3189,Andrés López,Finanzas,Senior,Contrato,29,16,1650.03,2.34
3190,Juan Mendoza,Marketing,Junior,Tiempo completo,39,22,1987.33,4.52
3191,Andrés Mendoza,Ventas,Senior,Medio tiempo,47,32,882.89,1.66
3192,Andrés García,Marketing,Semi-Senior,Tiempo completo,38,12,1979.58,1.75
3193,Valentina Rodríguez,TI,Junior,Tiempo completo,40,27,400.0,4.11
3194,Fernando Rodríguez,Ventas,Semi-Senior,Contrato,26,23,1156.61,3.04
3195,Laura López,Ventas,Senior,Contrato,33,10,1177.73,1.61
3196,María García,Marketing,Semi-Senior,Medio tiempo,54,12,1218.83,3.81
3197,Laura Castro,Ventas,Junior,Medio tiempo,24,30,1351.05,1.31
3198,Ana Castro,Recursos Humanos,Senior,Tiempo completo,24,11,1542.26,2.49
3199,Diego Gómez,Operaciones,Junior,Medio tiempo,47,19,1217.81,3.58
3200,Miguel Castro,TI,Junior,Tiempo completo,55,20,984.99,2.01
3201,Luis Castro,Marketing,Junior,Tiempo completo,31,29,580.04,3.81
3202,Sofía Vera,Operaciones,Semi-Senior,Contrato,37,29,400.0,3.08
3203,Andrés Rodríguez,TI,Semi-Senior,Tiempo completo,41,0,1029.0,3.31
3204,Diego Martínez,Finanzas,Semi-Senior,Contrato,45,28,976.39,1.43
3205,Ana Martínez,Recursos Humanos,Senior,Medio tiempo,41,14,483.2,3.29
3206,Carlos Rodríguez,Ventas,Semi-Senior,Tiempo completo,30,4,1099.99,2.46
3207,Daniela Castro,Ventas,Senior,Tiempo completo,22,31,1080.5,2.15
3208,Valentina Rodríguez,Recursos Humanos,Senior,Medio tiempo,44,32,835.41,1.7
3209,Jorge Castro,TI,Senior,Tiempo completo,36,28,956.52,1.82
3210,Valentina Rodríguez,Operaciones,Junior,Medio tiempo,53,26,1025.36,4.11
3211,María Rodríguez,TI,Junior,Contrato,54,1,846.3,3.36
3212,Luis García,Operaciones,Junior,Medio tiempo,30,5,1347.08,3.63
3213,Ana Castro,Finanzas,Junior,Tiempo completo,59,32,1274.98,3.3
3214,Fernando Castro,TI,Senior,Medio tiempo,37,17,1275.31,2.13
3215,Jorge Pérez,Operaciones,Junior,Contrato,30,34,1688.1,4.48
3216,Miguel Rodríguez,Recursos Humanos,Senior,Medio tiempo,43,24,1499.49,4.65
3217,Andrés Gómez,TI,Junior,Contrato,34,10,1270.99,1.64
3218,Camila Martínez,TI,Junior,Medio tiempo,28,20,1392.78,2.68
3219,Lucía Hernández,Operaciones,Senior,Medio tiempo,24,27,1264.87,1.11
3220,Juan López,Recursos Humanos,Senior,Tiempo completo,49,17,1421.16,4.31
3221,Daniela García,Marketing,Junior,Contrato,34,34,1202.29,3.42
3222,Carlos Vera,Finanzas,Semi-Senior,Medio tiempo,56,32,1281.77,2.1
3223,Andrés Vera,Recursos Humanos,Semi-Senior,Contrato,41,18,1190.33,3.13
3224,José Pérez,Recursos Humanos,Junior,Contrato,26,2,1039.83,2.15
3225,Sofía Vera,Ventas,Junior,Medio tiempo,37,23,1416.11,4.96
3226,María Vera,TI,Semi-Senior,Medio tiempo,29,25,1010.16,2.44
3227,Paula Castro,Recursos Humanos,Semi-Senior,Medio tiempo,27,24,2040.12,4.42
3228,Daniela García,Marketing,Senior,Medio tiempo,39,24,1648.26,2.71
3229,Camila García,Marketing,Semi-Senior,Contrato,41,4,695.08,3.4
3230,Carlos Rodríguez,Recursos Humanos,Junior,Tiempo completo,48,29,544.83,3.93
3231,Pedro Hernández,Ventas,Junior,Tiempo completo,59,3,1396.27,2.82
3232,Fernando Martínez,Ventas,Semi-Senior,Contrato,48,4,1344.26,1.58
3233,Juan García,Finanzas,Senior,Tiempo completo,35,11,1066.64,3.39
3234,Jorge Gómez,Recursos Humanos,Semi-Senior,Contrato,31,30,1078.97,3.19
3235,Natalia Vera,Recursos Humanos,Semi-Senior,Medio tiempo,35,33,942.15,2.55
3236,Paula Pérez,Marketing,Senior,Contrato,35,4,1364.47,2.94
3237,Ana López,Finanzas,Junior,Medio tiempo,53,12,1165.45,3.99
3238,Natalia García,TI,Semi-Senior,Medio tiempo,47,18,1192.25,2.05
3239,Lucía García,Operaciones,Senior,Medio tiempo,34,25,829.75,1.86
3240,Carlos García,Recursos Humanos,Junior,Tiempo completo,25,5,751.81,4.36
3241,Laura García,Finanzas,Semi-Senior,Tiempo completo,37,19,1659.17,4.84
3242,Lucía Martínez,Ventas,Junior,Tiempo completo,53,32,1018.95,3.13
3243,Ana Gómez,Finanzas,Senior,Medio tiempo,27,17,788.29,2.8
3244,Fernando Castro,Operaciones,Semi-Senior,Contrato,58,13,1992.54,2.27
3245,Sofía Hernández,Recursos Humanos,Senior,Contrato,59,7,1140.34,2.42
3246,Laura Gómez,Marketing,Semi-Senior,Tiempo completo,54,1,754.36,1.71
3247,Ana Mendoza,Marketing,Junior,Contrato,29,17,1694.18,4.54
3248,José López,Ventas,Senior,Medio tiempo,56,16,544.75,2.14
3249,Daniela Pérez,Marketing,Junior,Contrato,26,14,1304.48,4.25
3250,Daniela Vera,Marketing,Senior,Tiempo completo,45,31,1320.95,2.17
3251,Andrés Mendoza,Finanzas,Junior,Contrato,52,18,1531.85,2.64
3252,Carlos García,Marketing,Junior,Tiempo completo,24,0,730.74,3.26
3253,Daniela Martínez,TI,Semi-Senior,Tiempo completo,46,12,1048.36,3.35
3254,María Castro,Finanzas,Junior,Medio tiempo,55,21,611.55,2.74
3255,Camila Rodríguez,Recursos Humanos,Junior,Tiempo completo,31,30,540.74,2.31
3256,Pedro Gómez,Ventas,Junior,Medio tiempo,34,32,1700.41,3.42
3257,Camila García,Ventas,Junior,Medio tiempo,20,11,1526.63,2.0
3258,Luis Martínez,Recursos Humanos,Senior,Contrato,25,34,1092.91,3.24
3259,Diego Gómez,Recursos Humanos,Senior,Medio tiempo,26,4,1489.01,1.83
3260,Natalia Pérez,Ventas,Senior,Contrato,55,14,1163.1,3.4
3261,Carlos Rodríguez,Recursos Humanos,Junior,Medio tiempo,37,7,1461.25,1.34
3262,Natalia Gómez,Recursos Humanos,Junior,Contrato,55,19,1228.53,3.05
3263,Paula García,TI,Senior,Contrato,33,12,884.3,2.01
3264,Camila Castro,Marketing,Junior,Medio tiempo,38,13,1280.41,1.86
3265,Fernando Hernández,Finanzas,Semi-Senior,Contrato,39,5,1314.36,4.24
3266,Diego Gómez,Recursos Humanos,Senior,Medio tiempo,47,20,705.65,1.18
3267,Paula Pérez,Recursos Humanos,Semi-Senior,Medio tiempo,42,18,1456.85,2.12
3268,Luis Martínez,TI,Senior,Contrato,41,18,1136.12,4.68
3269,Carlos Martínez,Finanzas,Junior,Tiempo completo,27,13,1064.68,3.04
3270,Daniela Martínez,Operaciones,Junior,Tiempo completo,21,6,1247.22,3.12
3271,José García,Recursos Humanos,Senior,Contrato,38,4,453.65,2.54
3272,Camila Martínez,TI,Senior,Tiempo completo,21,1,1713.57,2.03
3273,María García,Recursos Humanos,Junior,Medio tiempo,30,34,703.06,2.83
3274,Camila Pérez,TI,Semi-Senior,Tiempo completo,29,32,1672.34,3.66
3275,Jorge Vera,Marketing,Senior,Medio tiempo,44,26,2035.89,2.58
3276,Carlos Mendoza,Recursos Humanos,Junior,Medio tiempo,28,7,989.86,2.28
3277,Daniela Rodríguez,Operaciones,Senior,Medio tiempo,56,10,1598.77,1.63
3278,Andrés Mendoza,Ventas,Semi-Senior,Contrato,38,0,1531.97,1.12
3279,Juan Vera,Operaciones,Semi-Senior,Contrato,54,21,591.61,2.82
3280,Carlos López,Marketing,Semi-Senior,Tiempo completo,55,13,1212.42,4.2
3281,Diego García,Ventas,Semi-Senior,Medio tiempo,23,9,893.62,3.7
3282,Sofía Mendoza,TI,Semi-Senior,Medio tiempo,57,29,1605.51,3.58
3283,Paula López,Finanzas,Junior,Contrato,33,22,400.0,3.07
3284,María Castro,Marketing,Senior,Tiempo completo,25,4,1069.81,1.87
3285,María Mendoza,Marketing,Semi-Senior,Medio tiempo,54,34,1004.13,2.48
3286,Pedro Vera,Finanzas,Senior,Contrato,57,2,675.24,2.47
3287,Carlos Castro,Marketing,Semi-Senior,Medio tiempo,43,34,921.43,3.69
3288,Natalia Gómez,Recursos Humanos,Junior,Medio tiempo,20,7,1227.75,3.01
3289,Valentina García,Recursos Humanos,Junior,Contrato,23,2,706.26,2.19
3290,Pedro Rodríguez,Recursos Humanos,Semi-Senior,Tiempo completo,30,9,916.41,1.95
3291,Sofía López,Finanzas,Junior,Medio tiempo,36,22,1099.32,3.99
